Date,Seed_4
2022-01-01,-0.1728426777678069
2022-01-02,-0.2792190735312563
2022-01-03,-0.382912051919651
2022-01-04,-0.4827805457092716
2022-01-05,-0.57795185799432
2022-01-06,-0.6678087372105453
2022-01-07,-0.7519568847485945
2022-01-08,-0.8301767239587644
2022-01-09,-0.9023643606029336
2022-01-10,-0.9684673951763028
2022-01-11,-1.0284215585257264
2022-01-12,-1.0820940139176756
2022-01-13,-1.1292386110798889
2022-01-14,-1.1694674298397083
2022-01-15,-1.202241678464436
2022-01-16,-1.2268835025713358
2022-01-17,-1.2426086188588437
2022-01-18,-1.248578027818237
2022-01-19,-1.243965496947283
2022-01-20,-1.2280361510747555
2022-01-21,-1.2002304564760602
2022-01-22,-1.1602472182284418
2022-01-23,-1.1081189785933
2022-01-24,-1.044273432454203
2022-01-25,-0.9695751579025896
2022-01-26,-0.8853430595547985
2022-01-27,-0.7933403744608558
2022-01-28,-0.6957358065475306
2022-01-29,-0.595036227626705
2022-01-30,-0.4939932912570046
2022-01-31,-0.3954881259088418
2022-02-01,-0.3023998852298821
2022-02-02,-0.2174652263750136
2022-02-03,-0.1431366715046233
2022-02-04,-0.0814482163836626
2022-02-05,-0.0338964463530978
2022-02-06,-0.001344798458129
2022-02-07,0.0160425035452883
2022-02-08,0.0188318586907209
2022-02-09,0.0083139498214858
2022-02-10,-0.0135413111379495
2022-02-11,-0.0441672848955013
2022-02-12,-0.08051707285111
2022-02-13,-0.1192084180598628
2022-02-14,-0.1566897389234437
2022-02-15,-0.1894186259319403
2022-02-16,-0.2140432478125549
2022-02-17,-0.2275767748260464
2022-02-18,-0.2275551610786065
2022-02-19,-0.2121694276108436
2022-02-20,-0.1803649124986303
2022-02-21,-0.1319017301136143
2022-02-22,-0.0673728081909102
2022-02-23,0.0118217741718201
2022-02-24,0.1035429790534955
2022-02-25,0.2050199711740844
2022-02-26,0.3129904867301507
2022-02-27,0.423866771107498
2022-02-28,0.5339180040681583
2022-03-01,0.6394592075843466
2022-03-02,0.7370362822308955
2022-03-03,0.8235970635257724
2022-03-04,0.8966391150406867
2022-03-05,0.9543263312396472
2022-03-06,0.9955682291172748
2022-03-07,1.0200579565040722
2022-03-08,1.0282674090285675
2022-03-09,1.021400287487123
2022-03-10,1.0013062992029338
2022-03-11,0.97036187207802
2022-03-12,0.9313245828174068
2022-03-13,0.8871698962537005
2022-03-14,0.8409196927310276
2022-03-15,0.7954723784755433
2022-03-16,0.753444117205919
2022-03-17,0.7170299119272284
2022-03-18,0.687891958898246
2022-03-19,0.667080975535492
2022-03-20,0.6549941788767725
2022-03-21,0.6513713866968125
2022-03-22,0.655328464305592
2022-03-23,0.6654251823101412
2022-03-24,0.6797626126693744
2022-03-25,0.6961035855271349
2022-03-26,0.7120085488836536
2022-03-27,0.7249784810836628
2022-03-28,0.7325963352499787
2022-03-29,0.7326588453507743
2022-03-30,0.7232913633973159
2022-03-31,0.7030396642277472
2022-04-01,0.6709342606547085
2022-04-02,0.626524609791738
2022-04-03,0.569882540638387
2022-04-04,0.5015761679412811
2022-04-05,0.422617355352197
2022-04-06,0.334387340080264
2022-04-07,0.2385463374110273
2022-04-08,0.1369337360108303
2022-04-09,0.0314658310335472
2022-04-10,-0.0759620908540227
2022-04-11,-0.1835630841058586
2022-04-12,-0.2897300511807185
2022-04-13,-0.393087497223675
2022-04-14,-0.4925211587270173
2022-04-15,-0.5871848118522134
2022-04-16,-0.676485256340767
2022-04-17,-0.7600480561922908
2022-04-18,-0.8376679908007689
2022-04-19,-0.9092492373435478
2022-04-20,-0.9747409953772134
2022-04-21,-1.0340745320782407
2022-04-22,-1.08710745441769
2022-04-23,-1.1335804156794285
2022-04-24,-1.1730904800078994
2022-04-25,-1.2050840682054411
2022-04-26,-1.2288708806136257
2022-04-27,-1.2436585442300407
2022-04-28,-1.2486060756815995
2022-04-29,-1.2428927050071343
2022-04-30,-1.2257972766858982
2022-05-01,-1.196782429565635
2022-05-02,-1.1555771317375587
2022-05-03,-1.1022509601333688
2022-05-04,-1.0372737890238948
2022-05-05,-0.9615552775314788
2022-05-06,-0.8764596843853785
2022-05-07,-0.7837930211693258
2022-05-08,-0.6857612920993882
2022-05-09,-0.5849004496029184
2022-05-10,-0.4839806000130486
2022-05-11,-0.3858887982787011
2022-05-12,-0.2934963547880224
2022-05-13,-0.209517833393304
2022-05-14,-0.1363697588667021
2022-05-15,-0.0760374107584567
2022-05-16,-0.0299579248874302
2022-05-17,0.0010727486104028
2022-05-18,0.0169626401450058
2022-05-19,0.0183515008918744
2022-05-20,0.0066005993000144
2022-05-21,-0.0162561725641261
2022-05-22,-0.0475983895479847
2022-05-23,-0.0843386855574054
2022-05-24,-0.1230701223421109
2022-05-25,-0.1602338782641539
2022-05-26,-0.1922984758995394
2022-05-27,-0.2159409357114896
2022-05-28,-0.2282199610183091
2022-05-29,-0.2267315510690118
2022-05-30,-0.2097382937969829
2022-05-31,-0.1762649632268792
2022-06-01,-0.1261548624309066
2022-06-02,-0.0600835080448059
2022-06-03,0.0204713777402394
2022-06-04,0.113302155145376
2022-06-05,0.2155820421772781
2022-06-06,0.3240084116195864
2022-06-07,0.4349708056960484
2022-06-08,0.544734470125865
2022-06-09,0.6496293413660523
2022-06-10,0.7462341307032192
2022-06-11,0.8315454535787674
2022-06-12,0.9031228337999844
2022-06-13,0.9592018175386108
2022-06-14,0.9987692776154226
2022-06-15,1.021597164895879
2022-06-16,1.0282333417261122
2022-06-17,1.019950571755751
2022-06-18,0.9986570977456596
2022-06-19,0.9667743762144498
2022-06-20,0.9270893311447136
2022-06-21,0.8825898359020414
2022-06-22,0.8362929578950602
2022-06-23,0.7910757610012933
2022-06-24,0.7495181472921975
2022-06-25,0.7137663575224575
2022-06-26,0.6854243973277896
2022-06-27,0.665478900140549
2022-06-28,0.6542608888863751
2022-06-29,0.6514456833906747
2022-06-30,0.6560899544368787
2022-07-01,0.6667027840582901
2022-07-02,0.6813456822195207
2022-07-03,0.6977549439469247
2022-07-04,0.7134785969899532
2022-07-05,0.7260195491899007
2022-07-06,0.7329764265593615
2022-07-07,0.7321739945264516
2022-07-08,0.7217759405787273
2022-07-09,0.7003741017653332
2022-07-10,0.6670498551238228
2022-07-11,0.6214052438261574
2022-07-12,0.5635633653347161
2022-07-13,0.4941394745027707
2022-07-14,0.4141860324693808
2022-07-15,0.325116450965106
2022-07-16,0.2286134492047453
2022-07-17,0.1265286888846355
2022-07-18,0.0207806420553143
2022-07-19,-0.0867425326599264
2022-07-20,-0.1942689566521955
2022-07-21,-0.3002127155698983
2022-07-22,-0.4032234811266295
2022-07-23,-0.5022138607805973
2022-07-24,-0.5963639514465623
2022-07-25,-0.6851042582828787
2022-07-26,-0.7680797082255197
2022-07-27,-0.845098833777609
2022-07-28,-0.9160732347969436
2022-07-29,-0.9809530755163708
2022-07-30,-1.0396645978249284
2022-07-31,-1.0920554159437612
2022-08-01,-1.1378527179215068
2022-08-02,-1.1766384805126573
2022-08-03,-1.207844476491221
2022-08-04,-1.2307683089807222
2022-08-05,-1.244610052782228
2022-08-06,-1.248527432877332
2022-08-07,-1.2417059406830084
2022-08-08,-1.2234389874767506
2022-08-09,-1.1932122155319185
2022-08-10,-1.1507855040267916
2022-08-11,-1.0962660661222507
2022-08-12,-1.0301663540789814
2022-08-13,-0.9534412586916756
2022-08-14,-0.8675002653838995
2022-08-15,-0.7741917421544077
2022-08-16,-0.6757582909624381
2022-08-17,-0.5747639833037728
2022-08-18,-0.4739962013102416
2022-08-19,-0.3763465935085772
2022-08-20,-0.2846772103393788
2022-08-21,-0.2016791024588763
2022-08-22,-0.1297314583498034
2022-08-23,-0.0707696660808364
2022-08-24,-0.02617047620996
2022-08-25,0.0033382799881524
2022-08-26,0.0177371668999405
2022-08-27,0.0177391864345157
2022-08-28,0.0047757024739074
2022-08-29,-0.0190562767464189
2022-08-30,-0.0510837408909652
2022-08-31,-0.0881803362561762
2022-09-01,-0.1269161274731383
2022-09-02,-0.1637268531317083
2022-09-03,-0.1950937876572755
2022-09-04,-0.2177245430838017
2022-09-05,-0.2287249191928094
2022-09-06,-0.2257522594371125
2022-09-07,-0.2071416792407951
2022-09-08,-0.1719979548389644
2022-09-09,-0.1202477157111775
2022-09-10,-0.052648766140981
2022-09-11,0.0292442546183496
2022-09-12,0.1231562176428065
2022-09-13,0.2262058336831084
2022-09-14,0.3350517999034995
2022-09-15,0.4460627990748548
2022-09-16,0.555502041355842
2022-09-17,0.6597162268856582
2022-09-18,0.7553185765795194
2022-09-19,0.8393559422993503
2022-09-20,0.9094509441482443
2022-09-21,0.9639115361589704
2022-09-22,1.0018022856253843
2022-09-23,1.0229738538868114
2022-09-24,1.028049557049753
2022-09-25,1.018370322762773
2022-09-26,0.9959017004475572
2022-09-27,0.9631086905335274
2022-09-28,0.922805911171462
2022-09-29,0.8779919185620343
2022-09-30,0.8316772673196
2022-10-01,0.7867161002249048
2022-10-02,0.7456506866671803
2022-10-03,0.7105774148336736
2022-10-04,0.6830413454916048
2022-10-05,0.6639646446740339
2022-10-06,0.6536121411043435
2022-10-07,0.6515950298157841
2022-10-08,0.6569115018723467
2022-10-09,0.6680209564064893
2022-10-10,0.6829465714081666
2022-10-11,0.6993994832432244
2022-10-12,0.7149167379615345
2022-10-13,0.7270045880241419
2022-10-14,0.7332786425502928
2022-10-15,0.7315928311721134
2022-10-16,0.7201500726854346
2022-10-17,0.6975888822680276
2022-10-18,0.6630418128316167
2022-10-19,0.6161634962729456
2022-10-20,0.5571280068540261
2022-10-21,0.4865971860663213
2022-10-22,0.4056633250510447
2022-10-23,0.3157710880791687
2022-10-24,0.2186246888550633
2022-10-25,0.1160870351444193
2022-10-26,0.0100777995398082
2022-10-27,-0.0975228513087222
2022-10-28,-0.2049588057154023
2022-10-29,-0.3106658305721433
2022-10-30,-0.4133190380898853
2022-10-31,-0.5118579512591157
2022-11-01,-0.6054888146590458
2022-11-02,-0.6936654756031331
2022-11-03,-0.7760517115452489
2022-11-04,-0.8524691979185939
2022-11-05,-0.9228363072484944
2022-11-06,-0.9871035387736132
2022-11-07,-1.0451915577717732
2022-11-08,-1.096937564307004
2022-11-09,-1.142055031024701
2022-11-10,-1.1801107963317778
2022-11-11,-1.210522145664254
2022-11-12,-1.232574953061801
2022-11-13,-1.2454622959088444
2022-11-14,-1.2483413127829182
2022-11-15,-1.2404045629077904
2022-11-16,-1.2209608728515675
2022-11-17,-1.1895197138714382
2022-11-18,-1.1458726124369072
2022-11-19,-1.090165001583133
2022-11-20,-1.0229522871709358
2022-11-21,-0.9452347155858172
2022-11-22,-0.8584668427213105
2022-11-23,-0.7645389458292182
2022-11-24,-0.6657294947101592
2022-11-25,-0.5646296945936248
2022-11-26,-0.4640430079265851
2022-11-27,-0.3668643321132517
2022-11-28,-0.2759450369127807
2022-11-29,-0.1939512441867666
2022-11-30,-0.1232234799429975
2022-12-01,-0.0656460861945707
2022-12-02,-0.022534520218331
2022-12-03,0.0054521041912248
2022-12-04,0.0183671280525495
2022-12-05,0.0169966636950457
2022-12-06,0.0028416418350198
2022-12-07,-0.0219387127903129
2022-12-08,-0.0546200361627815
2022-12-09,-0.0920384909101079
2022-12-10,-0.1307428444886838
2022-12-11,-0.1671652023709928
2022-12-12,-0.197801407073688
2022-12-13,-0.2193913886375373
2022-12-14,-0.2290895840458832
2022-12-15,-0.2246159492361076
2022-12-16,-0.2043790504671888
2022-12-17,-0.1675641907502845
2022-12-18,-0.1141814198470139
2022-12-19,-0.0450704849153017
2022-12-20,0.0381378245245542
2022-12-21,0.1331020388227533
2022-12-22,0.2368878295627504
2022-12-23,0.3461169260210112
2022-12-24,0.4571390053481774
2022-12-25,0.566217140375104
2022-12-26,0.669716633535346
2022-12-27,0.7642868939998181
2022-12-28,0.8470264377405574
2022-12-29,0.915622081563282
2022-12-30,0.968454903073504
2022-12-31,1.0046674597764482
2023-01-01,1.02418898799603
2023-01-02,1.0277177041236798
2023-01-03,1.0166617651132468
2023-01-04,0.9930427690864054
2023-01-05,0.9593677547187672
2023-01-06,0.918477369560913
2023-01-07,0.8733791251125556
2023-01-08,0.8270753712600686
2023-01-09,0.7823957680016966
2023-01-10,0.7418436060587867
2023-01-11,0.7074643621710799
2023-01-12,0.6807434338694514
2023-01-13,0.6625381745173128
2023-01-14,0.6530472566916768
2023-01-15,0.6518181597165111
2023-01-16,0.6577913414053813
2023-01-17,0.6693775493152815
2023-01-18,0.6845628777773161
2023-01-19,0.7010346910197383
2023-01-20,0.7163204934232726
2023-01-21,0.7279312902572128
2023-01-22,0.7335009692963582
2023-01-23,0.7309137358558444
2023-01-24,0.7184126095211918
2023-01-25,0.6946833698650875
2023-01-26,0.6589100263106925
2023-01-27,0.6107997717430679
2023-01-28,0.5505773376408296
2023-01-29,0.4789505748891088
2023-01-30,0.3970508188592963
2023-01-31,0.3063530525343221
2023-02-01,0.2085819697623616
2023-02-02,0.1056106994827448
2023-02-03,-0.0006408529231128
2023-02-04,-0.1083013624313185
2023-02-05,-0.2156311655350954
2023-02-06,-0.3210881867354337
2023-02-07,-0.4233732296853333
2023-02-08,-0.5214527549083842
2023-02-09,-0.6145589610612433
2023-02-10,-0.702168657390655
2023-02-11,-0.7839639472212754
2023-02-12,-0.8597790320755964
2023-02-13,-0.9295384064610944
2023-02-14,-0.9931922802500962
2023-02-15,-1.050655201597574
2023-02-16,-1.1017535504663454
2023-02-17,-1.1461868528354306
2023-02-18,-1.1835067786812807
2023-02-19,-1.2131163080038692
2023-02-20,-1.2342899737607942
2023-02-21,-1.246214427611509
2023-02-22,-1.2480469394975229
2023-02-23,-1.238987949875074
2023-02-24,-1.2183625497862114
2023-02-25,-1.1857048590670225
2023-02-26,-1.140838775177638
2023-02-27,-1.0839485162006612
2023-02-28,-1.015632793775631
2023-03-01,-0.9369373067877516
2023-03-02,-0.8493614964613841
2023-03-03,-0.754837073178044
2023-03-04,-0.6556776175962264
2023-03-05,-0.5545004600115515
2023-03-06,-0.4541239298069411
2023-03-07,-0.3574448174995147
2023-03-08,-0.267302388202997
2023-03-09,-0.1863364245277016
2023-03-10,-0.1168474773629492
2023-03-11,-0.0606677095384982
2023-03-12,-0.0190504053802949
2023-03-13,0.0074146036146944
2023-03-14,0.0188536403256051
2023-03-15,0.0161257482299251
2023-03-16,0.0008008580260185
2023-03-17,-0.0249005240148183
2023-03-18,-0.0582039419182402
2023-03-19,-0.0959096018720051
2023-03-20,-0.1345466889618872
2023-03-21,-0.1705454876093829
2023-03-22,-0.2004182201438768
2023-03-23,-0.2209388466868574
2023-03-24,-0.2293119586230463
2023-03-25,-0.2233213611466092
2023-03-26,-0.2014499569006884
2023-03-27,-0.1629640582212337
2023-03-28,-0.1079571851144745
2023-03-29,-0.0373506394855585
2023-03-30,0.0471494460310175
2023-03-31,0.1431364445633663
2023-04-01,0.2476244844436436
2023-04-02,0.3572000537903664
2023-04-03,0.4681956870682228
2023-04-04,0.576876216718154
2023-04-05,0.6796273744866772
2023-04-06,0.7731364152238818
2023-04-07,0.8545549171269274
2023-04-08,0.9216349578808554
2023-04-09,0.97283141357966
2023-04-10,1.007365084656643
2023-04-11,1.0252436041360995
2023-04-12,1.0272394950703332
2023-04-13,1.0148271737680443
2023-04-14,0.9900830006654624
2023-04-15,0.9555545269513602
2023-04-16,0.9141067541168728
2023-04-17,0.8687544205749729
2023-04-18,0.8224899884265109
2023-04-19,0.7781170911223816
2023-04-20,0.7380987204971583
2023-04-21,0.704428414936392
2023-04-22,0.6785312265714167
2023-04-23,0.6611993890729382
2023-04-24,0.6525654949494017
2023-04-25,0.6521137524856868
2023-04-26,0.6587276638475461
2023-04-27,0.6707703813120943
2023-04-28,0.6861921813715607
2023-04-29,0.702658051854041
2023-04-30,0.7176873961230004
2023-05-01,0.7287973726977677
2023-05-02,0.7336414281719038
2023-05-03,0.7301351331755495
2023-05-04,0.7165624508008198
2023-05-05,0.691656981405424
2023-05-06,0.6546544405221436
2023-05-07,0.6053145240516247
2023-05-08,0.543912273530408
2023-05-09,0.4712009487110126
2023-05-10,0.3883501257444041
2023-05-11,0.2968641613289112
2023-05-12,0.1984872109081853
2023-05-13,0.0951016024450844
2023-05-14,-0.0113734844290667
